scenario_file,run_id,algorithm_version,code_version,config_hash,final_time_s,global_coverage,priority_coverage,redundant_coverage_rate,total_distance_m,effective_search_distance_m,path_efficiency,min_battery,event_count,conflict_count,no_fly_violations,map_update_count,target_found_count,confirm_done_count,time_to_95_coverage_s,time_to_priority_coverage_s,coverage_goal_met,priority_goal_met,turn_rate,replan_count,coverage_gain_per_meter,post_95_extra_distance_m,per_uav_workload_balance,target_response_time_s,target_confirm_duration_s,confirm_success_rate,search_resume_delay_s,coverage_gap_at_confirm_done,interrupted_task_resume_rate,supplemental_task_count,ignored_uncovered_cells,final_uncovered_cells,final_priority_uncovered_cells,post_95_extra_time_s
config\scenarios\area_search_2uav.yaml,area_search_2uav,baseline_sparse_boustrophedon,028c1b6,c1aaef19c474,346.0,0.9508609827803444,1.0,0.1978798586572438,6889.827560572972,6889.827560572972,1.0,0.8085403238900251,0,0,0,0,0,0,345.0,282.0,True,True,0.009869622919030645,10,0.00013691215428603172,0.0,0.9996052578448165,,,0.0,,0.0,1.0,0,117,117,0,1.0
config\scenarios\area_search_5uav.yaml,area_search_5uav,baseline_sparse_boustrophedon,028c1b6,caedd2a0aa77,265.0,0.963992707383774,1.0,0.48226950354609927,10871.025971044428,8933.502884254447,0.8217718279810314,0.8560812089615821,1,0,0,1,0,0,192.0,128.0,True,True,0.0166497624494784,12,8.669185112572877e-05,2019.9494936611754,0.8631651906069799,,,0.0,,0.0,1.0,10,79,79,0,73.0
